UID,Country,City,Sample_Type,Latitude,Longitude,Distance,Standardized_Distance,GMIS_Mean,HII,Mean_NDVI,Min_NDVI,Max_NDVI,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality,Aridity_Index
Atlanta.35.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.5530853918769,20.0316999016251,0.5827974137496135,7.309433962264151,31,6179.034782608695,3990.6,8104.4,16.149999618530273,7.392994384765625,31.399999618530273,1293,17.091510772705078,9035
Atlanta.36.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.503085391877,16.759100274701353,0.4875851947080143,5.562737642585551,52,4708.686956521739,2069.8,7349.2,16.258333206176758,7.4404248046875,31.5,1291,16.481307983398438,8899
Atlanta.37.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.453085391877,14.26324696776214,0.414971444525755,69.49811320754716,38,2320.582608695652,1443.8,3784,16.512500762939453,7.472042236328125,31.5,1288,16.31587028503418,8833
Atlanta.38.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.403085391877,12.9995128846696,0.37820467191481844,44.75094339622642,46,3509.24347826087,1639.8,5541.6,16.75,7.518552856445313,31.69999885559082,1280,16.34508514404297,8696
Atlanta.39.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.3530853918769,13.323243359657374,0.3876232077605707,15.357142857142858,38,6121.765217391305,4210,7623.6,16.649999618530273,7.495968627929687,31.600000381469727,1277,16.023914337158203,8610
Atlanta.40.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.3030853918769,15.132899497830868,0.4402729041060149,8.018939393939394,42,6390.4000000000005,4428.6,8128,16.512500762939453,7.490543212890625,31.600000381469727,1279,16.003999710083008,8687
Atlanta.41.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.253085391877,17.98540585970039,0.5232630316821079,3.988679245283018,38,6807.095652173914,4663.8,8546.6,16.379167556762695,7.450731201171875,31.5,1282,16.007850646972656,8743
Atlanta.42.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.203085391877,21.469031688771526,0.6246147958171778,2.5358490566037735,35,6985.226086956522,4384.6,8754.8,16.34583282470703,7.396419677734375,31.5,1279,15.890718460083008,8729
Atlanta.43.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.153085391877,25.32465415626999,0.736789339839311,0,22,6087.008695652174,3532.4,8140.2,16.41666603088379,7.380697631835938,31.5,1265,16.124784469604492,8656
Atlanta.44.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.1030853918769,29.406311245797024,0.8555400802792749,0.1169811320754717,22,6970.730434782608,4638.8,8935.4,16.299999237060547,7.375543212890625,31.5,1271,15.85996150970459,8694
Atlanta.45.SP,USA,Atlanta,Systematic_Points,33.6414798441813,-84.0530853918769,33.631805900514514,0.97847559592078,7.201520912547529,38,5987.773913043478,2668,7609.4,16.28333282470703,7.399580078125,31.69999885559082,1278,15.789061546325684,8705
Atlanta.46.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.703085391877,30.12030019710211,0.8763127014901511,3.7115384615384617,31,6370.495652173913,4038,8281,15.975000381469728,7.400506591796875,31.700000762939453,1328,17.976810455322266,9352
Atlanta.47.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.653085391877,25.65253328623495,0.7463285756457815,0,18,6815.843478260869,4276.8,9014.4,16.079166412353516,7.400751342773438,31.700000762939453,1304,17.691478729248047,9162
Atlanta.48.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.6030853918769,21.25609992985549,0.6184198109177008,22.800766283524904,35,5827.095652173913,3121.6,8181.4,16.125,7.4149267578125,31.600000381469727,1296,17.199193954467773,9103
Atlanta.49.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.5530853918769,16.986479713480442,0.494200516897897,9.50191570881226,34,6259.817391304347,3399,8285.4,16.304166793823242,7.475367431640625,31.600000381469727,1291,16.924467086791992,8903
Atlanta.50.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.503085391877,12.969526931098402,0.37733226786144636,7.215384615384616,52,5221.147826086956,3432.2,7392,16.287500381469727,7.435667114257813,31.399999618530273,1289,16.623369216918945,8894
Atlanta.51.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.453085391877,9.530279101635026,0.2772716264731127,11.149425287356324,48,6373.069565217392,4214.4,7990.2,16.412500381469727,7.446845703125,31.200000762939453,1289,16.261173248291016,8822
Atlanta.52.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.403085391877,7.5095461938665,0.2184809138371525,38.49230769230769,38,4900.617391304348,2502.8,6872.4,16.725000381469727,7.524580688476562,31.599998474121097,1276,16.114282608032227,8619
Atlanta.53.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.3530853918769,8.056663685905328,0.2343986173242907,10.223076923076922,42,5396.234782608695,2665.2,7475,16.72083282470703,7.496710205078125,31.599998474121097,1273,16.1082820892334,8602
Atlanta.54.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.3030853918769,10.787764128203646,0.3138565905506547,8.430769230769231,46,6249.539130434782,3788.8,7901.8,16.616666793823242,7.476670532226563,31.599998474121097,1275,15.908673286437988,8642
Atlanta.55.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.253085391877,14.518655150184344,0.422402228178523,9.55,34,6059.391304347826,3767.6,8003.2,16.59166717529297,7.468048095703125,31.599998474121097,1278,15.799022674560549,8665
Atlanta.56.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.203085391877,18.65894651466259,0.5428588599790036,7.471264367816092,46,6421.739130434783,4144,8286.2,16.524999618530273,7.447955932617187,31.600000381469727,1278,15.754146575927734,8666
Atlanta.57.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.153085391877,22.988489198743565,0.6688215237265897,1.3115384615384615,42,6798.347826086956,4296.6,8658.2,16.5,7.428262939453125,31.600000381469727,1279,15.68174648284912,8656
Atlanta.58.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.1030853918769,27.41777446936895,0.7976860740721303,2.3026819923371646,31,7041.608695652174,4103.6,8888.8,16.34583282470703,7.420440063476563,31.600000381469727,1290,15.628724098205566,8743
Atlanta.59.SP,USA,Atlanta,Systematic_Points,33.6914798441813,-84.0530853918769,31.905287904400183,0.9282447004965746,1.9693486590038312,56,6263.017391304348,3918.6,8522.2,16.262500762939453,7.410960083007812,31.599998474121097,1285,15.728398323059082,8809
Atlanta.60.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.753085391877,33.87649930289296,0.9855946463642316,20.53030303030303,50,5879.513043478261,3946.2,7692,15.80833339691162,7.437431030273437,31.799999237060547,1357,18.047218322753903,9588
Atlanta.61.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.703085391877,29.251619620253845,0.8510395196809217,11.220532319391635,34,6460.304347826087,4161.2,8372.6,15.9375,7.466991577148438,31.799999237060547,1337,17.92974281311035,9387
Atlanta.62.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.653085391877,24.629691018729115,0.7165702510351063,11.492424242424242,34,5754.55652173913,3252.8,7939.4,15.970832824707031,7.462069702148438,31.700000762939453,1321,17.57990074157715,9248
Atlanta.63.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.6030853918769,20.01275971389097,0.5822463725258735,0.9657794676806084,50,3930.8434782608697,1422.2,7200.4,16.16666603088379,7.464258422851563,31.600000381469727,1300,17.59477996826172,9073
Atlanta.64.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.5530853918769,15.405320961274487,0.4481986680264271,31.413533834586467,50,4870.495652173913,2610.2,7970.4,16.52916717529297,7.524912109375,31.799999237060547,1284,17.114267349243164,8875
Atlanta.65.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.503085391877,10.819510418562476,0.31478020941516105,22.214285714285715,60,5954.669565217391,3967.8,8146.2,16.516666412353516,7.507158203125,31.600000381469727,1283,16.840028762817383,8766
Atlanta.66.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.453085391877,6.302718061765797,0.18336974914905196,1.545112781954887,48,7203.75652173913,4979.8,8552.4,16.366666793823242,7.448316650390625,31.200000762939453,1290,16.423784255981445,8825
Atlanta.67.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.403085391877,2.304621423315757,0.06705009618636576,67.26893939393939,60,3409.886956521739,1860.2,5420.4,16.483333587646484,7.490853271484375,31.30000114440918,1292,16.1136531829834,8868
Atlanta.68.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.3530853918769,3.717914550177119,0.10816810330757294,17.772727272727273,48,5390.521739130435,2668.6,7189.8,16.637500762939453,7.479065551757812,31.399999618530273,1297,15.837082862854004,8743
Atlanta.69.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.3030853918769,8.078309170750044,0.2350283658053886,6.890566037735849,48,5258.365217391304,2531.6,7391.2,16.524999618530273,7.459146118164062,31.299999237060547,1298,15.55945110321045,8745
Atlanta.70.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.253085391877,12.634074528106517,0.367572697088129,19.509505703422057,38,5091.84347826087,3068,6904.6,16.537500381469727,7.46903076171875,31.399999618530273,1301,15.39927864074707,8757
Atlanta.71.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.203085391877,17.230935749211145,0.5013126614537257,4.750943396226415,34,7015.626086956522,4666.6,8680.2,16.558332443237305,7.452053833007812,31.5,1294,15.523280143737791,8715
Atlanta.72.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.153085391877,21.842961557986943,0.6354938206514504,12.203007518796992,34,6576.713043478261,4547.4,8365.8,16.52083396911621,7.438641967773438,31.5,1300,15.385704040527344,8736
Atlanta.73.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.1030853918769,26.462223363009517,0.7698855021672627,22.3796992481203,42,4842.582608695652,2714.6,6968,16.445833206176758,7.446032104492187,31.600000381469727,1296,15.465773582458496,8748
Atlanta.74.SP,USA,Atlanta,Systematic_Points,33.7414798441813,-84.0530853918769,31.08549471078161,0.9043938363464142,0.49429657794676807,30,7025.730434782608,3303.2,8895.2,16.370832443237305,7.45820068359375,31.700000762939453,1279,15.510516166687012,8710
Atlanta.75.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.753085391877,34.02037014838236,0.9897803898147108,11.784905660377358,30,5949.060869565217,4175.8,7608.2,15.8125,7.498003540039062,32.099998474121094,1342,18.154464721679688,9518
Atlanta.76.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.703085391877,29.42099805160384,0.8559673746418347,0.9578544061302682,46,6715.147826086956,4023.2,8606.6,15.654167175292969,7.465205688476562,31.700000762939453,1350,17.897315979003906,9588
Atlanta.77.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.653085391877,24.83352838100851,0.7225006457667255,2.150943396226415,50,7024.547826086957,4544.2,8742,15.9375,7.494608154296875,31.700000762939453,1326,17.659902572631836,9309
Atlanta.78.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.6030853918769,20.266046977786413,0.5896154506899292,13.18007662835249,50,5628.947826086956,2222,8486,16.174999237060547,7.513215942382812,31.700000762939453,1304,17.67865753173828,9093
Atlanta.79.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.5530853918769,15.735970246612297,0.45781849806079183,19.26235741444867,42,5313.71304347826,3282.6,7434.8,16.266666412353516,7.498555297851563,31.600000381469727,1297,17.312101364135742,8988
Atlanta.80.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.503085391877,11.288421888156613,0.3284226058717305,8.958015267175572,52,5220.8,2653.8,7466.8,16.420833587646484,7.527056274414062,31.69999885559082,1279,16.789600372314453,8814
Atlanta.81.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.453085391877,7.080664923733687,0.20600314628539446,5.8745247148288975,52,5156.426086956521,3081.6,7547.8,16.554166793823242,7.519745483398437,31.5,1280,16.58797836303711,8730
Atlanta.82.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.403085391877,3.9677221306131334,0.11543594440583874,62.003787878787875,56,2427.365217391304,1213.2,3698.8,16.558332443237305,7.53717529296875,31.5,1290,16.105674743652344,8848
Atlanta.83.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.3530853918769,4.924376737262895,0.14326862128025136,20,52,5381.913043478261,3119.8,7319.6,16.495832443237305,7.51542236328125,31.399999618530273,1300,15.872303009033203,8806
Atlanta.84.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.3030853918769,8.698035168602127,0.25305852353315544,37.5171102661597,56,4765.208695652174,2384.6,7302.4,16.41666603088379,7.465963134765625,31.200000762939453,1306,15.430859565734863,8870
Atlanta.85.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.253085391877,13.03693965000055,0.3792935571390884,14.467680608365018,56,5652.486956521739,3659.2,7389.4,16.45833396911621,7.477020263671875,31.299999237060547,1311,15.369095802307127,8873
Atlanta.86.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.203085391877,17.52619191340308,0.5099027726140237,3.817490494296578,38,6569.921739130435,4022,8153,16.45833396911621,7.469326171875,31.5,1318,15.17503833770752,8862
Atlanta.87.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.153085391877,22.074252108377568,0.6422229317730406,9.32442748091603,42,6277.869565217391,1874.2,8169,16.337499618530273,7.403934326171875,31.200000762939453,1319,15.200749397277832,8914
Atlanta.88.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.1030853918769,26.65102929578371,0.7753785761381071,8.448669201520913,34,6293.330434782609,3312.6,7989.8,16.4375,7.452093505859375,31.600000381469727,1303,15.429922103881836,8793
Atlanta.89.SP,USA,Atlanta,Systematic_Points,33.7914798441813,-84.0530853918769,31.243905319904403,0.9090025961501579,8.781609195402298,38,6515.286956521739,3845.2,8258.8,16.316667556762695,7.45478271484375,31.799999237060547,1299,15.435935020446776,8815
Atlanta.90.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.703085391877,30.611233384769193,0.8905957924660206,2.049808429118774,27,6498.234782608695,4575,8143.4,15.791666984558104,7.53871337890625,32,1336,17.752826690673828,9459
Atlanta.91.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.653085391877,26.235497290141577,0.7632891888465783,5.180451127819549,56,6379.478260869565,4324,7965,15.949999809265137,7.549744262695312,31.899999618530273,1320,17.799659729003906,9275
Atlanta.92.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.6030853918769,21.964280274865683,0.6390234379472155,7.137931034482759,56,6445.286956521739,4573,7964.2,16.149999618530273,7.530513916015625,31.80000114440918,1312,17.503707885742188,9084
Atlanta.93.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.5530853918769,17.872675447475455,0.5199832804369182,4.104868913857678,46,6670.678260869565,4158.8,8461,16.1875,7.4956689453125,31.5,1301,17.395214080810547,8996
Atlanta.94.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.503085391877,14.117723451316206,0.4107376186676929,41.041984732824424,60,4608.530434782609,2368.8,6668.8,16.325000762939453,7.51227783203125,31.5,1291,17.262773513793945,8965
Atlanta.95.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.453085391877,11.048185357456877,0.3214332225708841,1.43609022556391,48,6771.365217391304,4704.8,8730.6,16.600000381469727,7.52021484375,31.5,1285,16.790904998779297,8743
Atlanta.96.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.403085391877,9.36426177498509,0.27244155867635234,5.430188679245283,52,6635.643478260869,3506.4,8179.8,16.362499237060547,7.47146484375,31.200000762939453,1296,16.110353469848633,8870
Atlanta.97.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.3530853918769,9.80770718576544,0.2853430518003061,3.4866920152091256,60,6896.669565217391,4685.8,8449.6,16.462499618530273,7.524720458984375,31.399999618530273,1302,15.76740550994873,8880
Atlanta.98.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.3030853918769,12.14773899303488,0.35342336910067795,4.596958174904943,60,6915.652173913044,4312.6,8434.4,16.454166412353516,7.515028686523437,31.399999618530273,1311,15.48544692993164,8915
Atlanta.99.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.253085391877,15.550521331646756,0.45242309235107364,70.82706766917293,56,2877.9826086956523,1601.8,4707.2,16.366666793823242,7.473660888671875,31.30000114440918,1325,15.161542892456056,9027
Atlanta.100.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.203085391877,19.4664981740264,0.5663535719034897,73.26515151515152,56,2917.2260869565216,1530,4727.2,16.350000381469727,7.472890625,31.400001525878903,1334,15.013914108276367,9074
Atlanta.101.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.153085391877,23.64201858442939,0.6878351490133868,2.393939393939394,38,7013.852173913044,4708.6,8461.2,16.274999618530273,7.388058471679687,31.30000114440918,1332,15.266646385192873,9016
Atlanta.102.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.1030853918769,27.961046940833093,0.813491911464142,5.531835205992509,38,6219.252173913043,3496.4,8191.6,16.391666412353516,7.43691162109375,31.5,1319,15.273494720458984,8906
Atlanta.103.SP,USA,Atlanta,Systematic_Points,33.8414798441813,-84.0530853918769,32.36618310021354,0.9416538734299138,24.34865900383142,38,5521.121739130434,3288.8,7299.8,16.27083396911621,7.4501513671875,31.599998474121097,1322,15.289146423339844,8985
Atlanta.104.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.703085391877,32.71110206607149,0.9516888620850152,2.2807692307692307,42,5045.9913043478255,2552,7133.4,15.774999618530272,7.567649536132812,32.099998474121094,1337,17.813013076782227,9484
Atlanta.105.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.653085391877,28.660333866320475,0.8338367955051565,3.198501872659176,42,6196.504347826087,4502,7708.2,15.824999809265137,7.570051879882812,32,1322,17.693464279174805,9356
Atlanta.106.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.6030853918769,24.81255516967861,0.7218904562480567,3.984674329501915,48,6499.017391304348,4321.2,7972.8,16,7.538597412109375,31.700000762939453,1311,17.698699951171875,9177
Atlanta.107.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.5530853918769,21.27817466533814,0.6190620479126475,9.05992509363296,48,6338.852173913044,4006.8,7844.2,16.137500762939453,7.547579956054688,31.5,1307,17.791889190673828,9086
Atlanta.108.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.503085391877,18.24029179839619,0.5306786213026874,33.22053231939164,52,4345.721739130435,2561.4,6626.8,16.241666793823242,7.594071655273438,31.5,1301,17.69385528564453,8956
Atlanta.109.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.453085391877,15.98453958621636,0.4650503140809063,18.03409090909091,52,5786.773913043478,3368.4,8063,16.4375,7.609178466796875,31.69999885559082,1295,16.872671127319336,8865
Atlanta.110.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.403085391877,14.871197597536083,0.43265901255341693,2.155893536121673,48,6850.252173913043,4721.4,8478.2,16.266666412353516,7.460816650390625,31.200000762939453,1311,16.276636123657227,8977
Atlanta.111.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.3530853918769,15.154183897593375,0.4408921472653933,14.125,52,5905.165217391304,3882,7691,16.46666717529297,7.535773315429688,31.5,1309,15.99153995513916,8896
Atlanta.112.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.3030853918769,16.762929893952524,0.4876966127207736,73.0530303030303,50,2551.817391304348,1378,4500.2,16.4375,7.581380615234375,31.69999885559082,1332,15.356576919555664,9084
Atlanta.113.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.253085391877,19.36987591469527,0.5635424673479419,31.68679245283019,52,5121.895652173913,2586.6,7118.4,16.537500381469727,7.596234741210938,31.799999237060547,1332,15.195273399353027,8999
Atlanta.114.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.203085391877,22.63267748936854,0.658469624236084,9.4106463878327,38,5815.278260869565,3635,7677,16.4375,7.525535888671875,31.600000381469727,1345,15.018771171569824,9050
Atlanta.115.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.153085391877,26.30843549987489,0.7654112354130134,25.47908745247148,58,4948.147826086956,2435.8,6742.2,16.391666412353516,7.499752807617187,31.700000762939453,1341,15.255012512207031,9047
Atlanta.116.SP,USA,Atlanta,Systematic_Points,33.8914798441813,-84.1030853918769,30.246968688448742,0.8799979638254954,7.01123595505618,42,6596.478260869565,3837,8371,16.366666793823242,7.466998291015625,31.700000762939453,1334,15.24791145324707,9008
Atlanta.117.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.653085391877,31.875474743782412,0.9273773236394398,1.509433962264151,30,6044.808695652174,3322.2,8037.2,15.75416660308838,7.555264892578125,32,1335,17.66741943359375,9467
Atlanta.118.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.6030853918769,28.467771580549208,0.8282344351121624,0.1839080459770115,44,7069.078260869565,3374.8,8764.6,15.69166660308838,7.504720458984375,31.5,1333,17.6171817779541,9429
Atlanta.119.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.5530853918769,25.44812033152848,0.7403814347678283,23.61509433962264,38,4759.869565217392,2005.8,7013.8,15.908332824707031,7.509413452148437,31.399999618530273,1325,17.677082061767578,9272
Atlanta.120.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.503085391877,22.970075262106672,0.6682857931245123,26.330798479087452,52,4584.034782608695,2883.2,6610.4,16.27916717529297,7.661517333984375,31.799999237060547,1304,17.75545310974121,8993
Atlanta.121.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.453085391877,21.224199267074543,0.6174917007794232,10.254752851711029,48,5865.895652173913,3618,7501,16.195833206176758,7.55141357421875,31.5,1316,16.831737518310547,9039
Atlanta.122.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.403085391877,20.399354832546617,0.5934938770525592,5.6716981132075475,48,6334.408695652174,4063.8,7968.8,16.22083282470703,7.483662719726563,31.30000114440918,1316,16.32124900817871,9050
Atlanta.123.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.3530853918769,20.60644304158926,0.5995188511306851,19.2188679245283,52,5852.982608695652,4216.4,7690.6,16.1875,7.501851806640625,31.299999237060547,1344,15.49419403076172,9217
Atlanta.124.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.3030853918769,21.816096906832964,0.634712227012832,46.135849056603774,52,4522.852173913044,1403.6,6819.8,16.320833206176758,7.531251831054687,31.599998474121097,1339,15.208584785461426,9138
Atlanta.125.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.253085391877,23.87642003577543,0.694654767932126,71.6377358490566,60,2795.9478260869564,1253,4888.2,16.375,7.589091796875,31.799999237060547,1353,15.01833152770996,9214
Atlanta.126.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.203085391877,26.590402798979127,0.7736147235586491,53.041666666666664,50,3714.721739130435,1992.8,5391.6,16.420833587646484,7.584956665039062,31.899999618530273,1358,15.16588306427002,9195
Atlanta.127.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.153085391877,29.779864233185027,0.8664081402051581,49.38636363636363,42,3399.182608695652,1801.2,5415.4,16.495832443237305,7.608501586914063,31.999998092651367,1356,15.188823699951172,9142
Atlanta.128.SP,USA,Atlanta,Systematic_Points,33.9414798441813,-84.1030853918769,33.308493953470375,0.9690692366254119,10.048872180451127,38,5636.51304347826,3295.2,7379.6,16.554166793823242,7.578422241210937,32.099998474121094,1344,15.558390617370604,9006
Atlanta.129.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.6030853918769,32.66013600837815,0.9502060679757505,32.05343511450382,44,5084.730434782608,1989.4,7081.8,15.841666221618652,7.5971533203125,31.899999618530273,1332,17.525325775146484,9418
Atlanta.130.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.5530853918769,30.066133166100155,0.8747367790405604,23.195488721804512,52,5309.226086956522,3327.8,7409.2,15.916666984558104,7.572027587890625,31.600000381469727,1332,17.375818252563477,9329
Atlanta.131.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.503085391877,28.001070611157736,0.814656350411836,18.494339622641508,48,5304.356521739131,3411.2,6949.4,16.08333396911621,7.60377685546875,31.600000381469727,1329,17.05620574951172,9209
Atlanta.132.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.453085391877,26.58848036055606,0.7735587926018875,5.357142857142857,48,6347.826086956522,4326.6,8273.2,16.133333206176758,7.54936279296875,31.5,1325,16.749616622924805,9148
Atlanta.133.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.403085391877,25.935195764520113,0.7545522891657352,4.1773584905660375,38,6364.260869565217,4367,7990.2,16.141666412353516,7.515675659179688,31.399999618530273,1330,16.175716400146484,9202
Atlanta.134.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.3530853918769,26.098299520662756,0.7592975902494974,31.335849056603777,42,4067.2260869565216,2165.6,6213.8,16.066665649414062,7.455484008789062,31.19999885559082,1343,15.562811851501465,9279
Atlanta.135.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.3030853918769,27.0630349638468,0.7873653690202165,10.030188679245285,38,6349.017391304347,3763,8336.4,16.16666603088379,7.48147216796875,31.399999618530273,1349,15.02645492553711,9260
Atlanta.136.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.253085391877,28.748812809615643,0.8364109804009446,0.879245283018868,38,6803.513043478261,4525.2,8650,16.245832443237305,7.49849853515625,31.599998474121097,1359,15.202044486999512,9285
Atlanta.137.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.203085391877,31.038368918715815,0.903022769992998,11.507518796992482,38,5699.043478260869,3097,7581.2,16.266666412353516,7.52675048828125,31.69999885559082,1378,15.350201606750488,9361
Atlanta.138.SP,USA,Atlanta,Systematic_Points,33.9914798441813,-84.153085391877,33.80926131378891,0.9836384406329153,28.91287878787879,46,5516.591304347826,3458.4,7261.2,16.200000762939453,7.546311645507813,31.700000762939453,1385,15.218839645385742,9430
Atlanta.139.SP,USA,Atlanta,Systematic_Points,34.0414798441813,-84.503085391877,33.19663449465335,0.9658148246872267,12.586206896551724,48,6095.304347826087,4210.2,8300.8,15.945833206176758,7.593132934570312,31.700000762939453,1343,16.792457580566406,9347
Atlanta.140.SP,USA,Atlanta,Systematic_Points,34.0414798441813,-84.453085391877,32.01482421095449,0.9314315232068306,2.11787072243346,38,6475.356521739131,2221,8531.6,15.81666660308838,7.508187255859375,31.30000114440918,1364,16.265850067138672,9525
Atlanta.141.SP,USA,Atlanta,Systematic_Points,34.0414798441813,-84.403085391877,31.474690255415,0.9157169970351788,5.187022900763359,38,6646.930434782609,4727.2,8293.6,16.008333206176758,7.534159545898437,31.5,1350,15.945565223693848,9351
Atlanta.142.SP,USA,Atlanta,Systematic_Points,34.0414798441813,-84.3530853918769,31.609144596834504,0.9196287790023367,17.775665399239543,42,5493.869565217391,3669.8,6944,16.03333282470703,7.536707763671875,31.5,1366,15.603626251220703,9478
Atlanta.143.SP,USA,Atlanta,Systematic_Points,34.0414798441813,-84.3030853918769,32.40979255806515,0.9429226364093791,62.599236641221374,42,4118.434782608696,2138.4,6615.8,16.195833206176758,7.58633544921875,31.799999237060547,1368,15.323739051818848,9409
Atlanta.144.SP,USA,Atlanta,Systematic_Points,34.0414798441813,-84.253085391877,33.82936607551292,0.984223363689588,10.198473282442748,38,6130.130434782609,3714.4,8213.2,16.09166717529297,7.518910522460938,31.600000381469727,1388,15.146041870117188,9520
